id,language,script,country,region_dialect,source_type,source_ref,collection_date,text,translation,domain,topic,theme,sensitive_characteristic,target_gender,bias_label,stereotype_category,explicitness,bias_severity,sentiment_toward_referent,device,safety_flag,pii_removed,annotator_id,qa_status,approver_id,cohen_kappa,notes,eval_split
SW-NEWS-01454,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Baadhi ya viongozi waliohudhuria ni pamoja na Makamu wa Rais Samia Suluhu Hassan, Jaji Mkuu Profesa Ibrahim Hamis Juma, Katibu Mkuu Kiongozi, Dk John Kijazi, pamoja na Waziri Mkuu Mstaafu Mizengo Pinda",,news,"jaji,mstaafu,waziri,katibu",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: jaji, mstaafu, waziri, katibu",train
SW-NEWS-01455,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Mkewe ni msomi kutoka Abbotabad ambaye alikuwa mwalimu mkuu wa Shule
ya serikali kabla ya kwenda mafichoni",,news,mwalimu,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mwalimu,train
SW-NEWS-01456,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Katika uamuzi wake hapo jana, Jaji
Mkuu Bart Katureebe alitangaza kwamba rufaa hiyo imeshindwa, baada ya majaji
wanne kuitupilia mbali dhidi ya watatu walioiunga mkono",,news,"majaji,jaji",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: majaji, jaji",train
SW-NEWS-01457,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Mtendaji wa Kata ya Mwantini, Goodluck Kipilimbi alisema baada ya kupewa taarifa walishirikiana na Mwenyekiti kwa kuuchunguza mwili na kuita Polisi na kuruhusiwa kuzika ukiwa umeharibika kwani ndani ya mfuko pia waliweka mawe ili azame",,news,mtendaji,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mtendaji,train
SW-NEWS-01458,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Alisema msambazaji na muuzaji, anatakiwa kutoa Sh 170,000 ikiwa ni gharama ya kupata kibali cha kufanya biashara hiyo, jambo ambalo limekuwa likiongeza gharama kwa mkulima ambaye ndiye mlaji wa mwisho",,news,mkulima,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mkulima,train
SW-NEWS-01459,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Katambi alishauri maofisa wa Tanroads na wa Tarura, kuwasiliana na askari wa usalama barabarani pindi wanapokwenda kukagua eneo la ajali waangalie na uharibifu huo",,news,askari,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: askari,train
SW-NEWS-01460,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,“Nawataka mawakili wanaotaka mwanzo mpya katika TLS wasikubali njama hizi,,news,mawakili,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mawakili,train
SW-NEWS-01461,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Hayo yamebainisha na Waziri wa nchi, Ofisi ya Rais, Tawala za Mikoa na Serikali za Mitaa (Tamisemi) Selemani Jafo alipokuwa anafafanua suala hilo kwa mwandishi wa habari hizi",,news,"mwandishi,waziri",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mwandishi, waziri",train
SW-NEWS-01462,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Hayo ni kwa mujibu wa wabunge watatu wa chama hicho na majimbo yao kwenye mabano, Muthomi Njuki (Chuka/lgambangombe), Moses Kuria (Gatundu Kusini ) Kimani Ichungwa (Kikuyu) na Mwakilishi wa Wanawake wa Kaunti ya Tharaka Nithi, Beatrice Nkatha",,news,mwakilishi,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mwakilishi,train
SW-NEWS-01463,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Msemaji wa JWTZ, Meja James Macheta alipoulizwa kustaafu kwa Jenerali Mwamunyange, alimtaka mwandishi wetu kuwa na subiri kwa kile alichodai yuko barabarani anaendesha gari",,news,"mwandishi,msemaji",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mwandishi, msemaji",train
SW-NEWS-01464,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Mbali na Hanspope, Mkurugenzi Mtendaji na Mmiliki wa Kampuni ya Ranky Infrasture and Engineering, Franklin Lauwo naye ametakiwa kujisalimisha Takukuru ili aweze kuhojiwa",,news,mtendaji,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mtendaji,train
SW-NEWS-01465,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Kwa upande wake Mwakilishi wa Benki ya Dunia nchini Tanzania, Bella Bird akizungumza hivi karibuni jijini Dar es Salaam, alisema kuwa viwango hivyo vya nguvu kazi duniani vinalenga kuonesha ni nini kiwekezwe zaidi kwa ajili ya hapo baadaye",,news,mwakilishi,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mwakilishi,train
SW-NEWS-01466,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"KATIBU Mtendaji wa Chama cha Wafanyabiashara wenye Viwanda na Kilimo Tanzania (TCCIA) mkoa wa Dodoma, Idd Senge, amewataka wasindikaji wa vyakula kuzalisha bidhaa zenye ubora ili kuwa na uhakika wa kupata masoko ya bidhaa zao",,news,"mtendaji,wafanyabiashara,katibu",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mtendaji, wafanyabiashara, katibu",train
SW-NEWS-01467,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Alisema kutokana na kitendo hicho, jeshi la polisi linawachukulia hatua polisi waliohusika, ofisi yake itawapa adhabu mawakili waliosimamia kesi hiyo na waendesha mashataka wawe makini katika kusaini hati hizo na wafuatilie mwenendo wa kesi kutoka polisi hadi mahakamani",,news,mawakili,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mawakili,train
SW-NEWS-01468,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Katibu Mtendaji wa MCT, Kajubi Mukajanga akizungumza nje ya Mahakama hiyo amesema, “Sheria hii kwa maoni yetu inaminya uhuru wa wananchi kupata habari kwa kuweka vikwazo ambavyo havina sababu kwani vinawanyima uhuru waandishi wa habari kufanya kazi zao",,news,"mtendaji,katibu",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mtendaji, katibu",train
SW-NEWS-01469,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"“Pambano lilikuwa gumu sana, wala sikutegemea kama ningeweza kukutana na ushindani wa aina hiyo, lakini natakiwa kukubaliana na matokeo, kwa kuwa ni sehemu ya pambano na hayo yalikuwa matokeo kutoka kwa majaji, natakiwa kuheshimu na kukubaliana nao",,news,majaji,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: majaji,train
SW-NEWS-01470,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"RAIS Mstaafu wa Serikali ya Awamu ya Pili, Ali Hassan Mwinyi ametoa ubani wa Sh milioni mbili kufuatia ajali ya kuzama kwa kivuko cha MV Nyerere katika Kisiwa cha Ukara wilayani Ukerewe mkoani Mwanza Septemba 20, mwaka huu iliyoua watu 228 na watu 41 kunusurika",,news,mstaafu,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mstaafu,train
SW-NEWS-01471,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Mbali ya Mbowe, washitakiwa wengine katika kesi hiyo ni Katibu Mkuu Taifa, Dk Vincent Mashinji, Mbunge wa Iringa Mjini, Peter Msigwa, Naibu Katibu Mkuu Taifa, Zanzibar, Salum Mwalimu, Mbunge wa Kibamba, John Mnyika, Katibu Mkuu Taifa, Vicent Mashinji, Mbunge wa Kawe, Halima Mdee, Mbunge wa Tarime Vijijini, John Heche, Mbunge wa Tarime Mjini, Ester Matiko na Mbunge wa Bunda, Ester Bulaya",,news,"mbunge,mwalimu,katibu",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mbunge, mwalimu, katibu",train
SW-NEWS-01472,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Kutokana na vitendo hivyo, aliiagiza Wizara ya Mambo ya Ndani ya Nchi na Mkuu wa Jeshi la Polisi, Simon Sirro kuchukua hatua dhidi ya askari hao kwa kuwa vitendo vyao siyo tu kwamba vinalichafua jeshi, bali pia serikali",,news,askari,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: askari,train
SW-NEWS-01473,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Awali, Mkurugenzi Mkuu wa TPA, Mhandisi Deusdedit Kakoko, alimweleza Majaliwa kuwa pamoja na vitisho vya mfanyabiashara huyo kuwa wasipotekeleza matakwa yake watapata matatizo, wao walisimamia sheria na taratibu",,news,"mfanyabiashara,mhandisi",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mfanyabiashara, mhandisi",train
SW-NEWS-01474,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Awali, katika eneo la tukio, Kulyamo alisema vibaka waliiba kompyuta mpakato ya majeruhi, lakini Polisi walifanikiwa kuipata baada ya vibaka hao kuidondosha chini, walipoona wanakimbizwa na askari",,news,askari,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: askari,train
SW-NEWS-01475,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Mwakilishi wa Chama cha Waandishi wa Habari Wanawake (Tamwa), Florence Majani alisema, “Sheria ni nzuri na ina umuhimu wake, lakini inabidi iboreshwe kidogo, kwa sababu tunafahamu Tanzania imesaini mikataba mbalimbali ya haki za binadamu ya kimataifa kama ule ya Afrika wa Bangui, na lile tamko la kidunia wa Universal Declaration of Human Right, hii yote inataka haki za watu kupata taarifa",,news,mwakilishi,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mwakilishi,train
SW-NEWS-01476,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Mkurugenzi Mtendaji wa Halmashauri hiyo, mhandisi Mshamu Munde amesema maonesho hayo yanayotarajiwa kufanyika kwa wiki moja kuanzia Oktoba 17 mwaka huu ni fursa nzuri kwa wenye viwanda kujitangaza na kutanua wigo wa masoko yao",,news,"mtendaji,mhandisi",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mtendaji, mhandisi",train
SW-NEWS-01477,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Waliokamatwa kwenye mkutano huo sambamba  na Shamte ni Mkurugenzi Mtendaji wa Katan
Ltd, Juma Shamte, Fadhil Mhina ambaye ni mhasibu wa Katan Ltd, Fatma Diwani Mkurugenzi
na Theodora Mtegeti ambaye ni Ofisa Uhusiano",,news,"mtendaji,mhasibu",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mtendaji, mhasibu",train
SW-NEWS-01478,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Kulwa Mzee,
Dar es Salaam Mahakama ya Hakimu Mkazi Kisutu,
imekataa maombi ya Jamhuri ya kutaka kuwasilisha majibu ya kiapo katika maombi
ya dhamana ya mwandishi wa habari za uchunguzi Erick Kabendera Agosti 7, mwaka
huu",,news,mwandishi,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mwandishi,train
SW-NEWS-01479,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"“Kama kitakuwa kikundi cha wachochezi na askofu wa Ngara yupo tayari kuitwa mchochezi, lakini pia kitabu hichohicho (Biblia) tunasoma kwamba, ‘ni utukufu wa Mungu kuficha jambo, bali ni utukufu wa mfalme kufanya uchunguzi jambo’",,news,mfalme,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mfalme,train
SW-NEWS-01480,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"SUGU Mbunge wa Mbeya Mjini, Joseph Mbilinyi ‘Sugu’ (Chadema),  alisema Serikali inapozungumzia mpango wa kubana matumizi, haimaanishi kwa sababu katika mpango huu viongozi kadhaa wameongezeka",,news,mbunge,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mbunge,train
SW-NEWS-01481,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,Pia ilimteua Hussein Nyika kuwa mjumbe wa kamati ya utendaji ambaye anaungana na wajumbe wengine watatu ambao hawakujiuzulu nafasi zao,,news,mjumbe,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mjumbe,train
SW-NEWS-01482,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Barua iliyotumwa kwa Muro ikiwa na sahihi ya Katibu Mkuu wa TFF, Selestine Mwesigwa, imemtaka msemaji huyo kufika kwenye kamati hiyo ambayo itakutana kesho saa 4:30 asubuhi katika ofisi za shirikisho hilo",,news,"msemaji,katibu",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: msemaji, katibu",train
SW-NEWS-01483,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Kafulila, Zitto waombwe radhi  Akichangia mjadala huo wa bajeti, Mbunge wa Viti Maalum, Riziki Lulida (CUF) alisema wabunge warudi majimboni wakaombe radhi wananchi kwani wao ndiyo walipitisha sheria za madini",,news,mbunge,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mbunge,train
SW-NEWS-01484,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"“Dk Magufuli kiu yake ni kuwalinda wafanyabiashara wadogo na kuwaona ni sehemu ya kukuza uchumi wa nchi, alitaka wafanyabiashara wadogo waondokane na adha zilizokuwa zikiwapata kupitia askari wa Majiji ambao walikuwa wakitaifisha bidhaa zao na wakati mwingine kugawana jambo ambalo haikuwa ni haki,” alisisitiza",,news,"wafanyabiashara,askari",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: wafanyabiashara, askari",train
SW-NEWS-01485,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Naye Mbunge wa Jimbo la Arusha Mjini Godbless Lema (Chadema), alisema, amepokea taarifa za kusitikisha kutoka kwa Meya wa Jiji la Arusha Calist Lazaro juu ya kutokea kwa ajali hiyo iliyopoteza maisha ya watoto, walimu na dereva",,news,"mbunge,meya,dereva",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mbunge, meya, dereva",train
SW-NEWS-01486,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Naye Mjumbe wa Umoja wa Mataifa nchini humo, Nicholas Haysom, ametaka pande zote kushughulikia kwa kikamilifu suala la usalama katika mkataba huo",,news,mjumbe,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mjumbe,train
SW-NEWS-01487,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Akizungumza na gazeti hili, msemaji wa Klabu ya Simba, Haji Manara alisema mchango huo ni sehemu ya mchango wa klabu hiyo kwa kutambua mchango wa kocha huyo katika kuendeleza soka",,news,msemaji,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: msemaji,train
SW-NEWS-01488,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Na Mwandishi Wetu- Dar es Salaam WAZIRI wa Nchi Ofisi ya Rais Tawala za Mikoa na Serikali za Mitaa, Selemani Jafo, ameuagiza uongozi wa Wakala wa Mabasi Yaendayo Haraka (Dart),  kuwasiliana na uongozi wa polisi kuona kama kutakuwa na uwezekano wa kutumika kwa taa za barabarani zilizo kwa mfumo kuongozea magari hayo na si askari kama ilivyo sasa",,news,"mwandishi,waziri,askari",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mwandishi, waziri, askari",train
SW-NEWS-01489,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Ikiwa kodi ni mchango usio wa hiari ambao kila mfanyabiashara anatakiwa kulipa tena kwa kiwango sahihi na kwa muda muafaka, baadhi ya wafanyabiashara hao wamekuwa wakichangia kuikosesha serikali mapato kwa kutumia njia mbalimbali",,news,"mfanyabiashara,wafanyabiashara",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mfanyabiashara, wafanyabiashara",train
SW-NEWS-01490,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Lakini pia, Spika Ndugai alimpongeza Mbunge wa Nchemba, Juma Nkamia (CCM) kwa kukumbushia enzi zake za utangazaji kwa kutangaza mchezo huo mbashara kupitia Shirika la Utangazaji Tanzania (TBC)",,news,"mbunge,spika",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mbunge, spika",train
SW-NEWS-01491,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"“Sheria hiyo inasema mtu yeyote anayefunguliwa kesi ya jinai, au madai kama ni maskini hana uwezo wa kumlipa wakili atapatiwa huduma hiyo na wakili atalipwa  na  mtendaji mkuu wa mahakama",,news,"wakili,mtendaji",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: wakili, mtendaji",train
SW-NEWS-01492,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Kundi la tatu alisema lina watu 77 ambao walitakiwa na Mkuu wa Mkoa kujisalimisha  Kituo Kikuu cha Polisi Dar es Salaam wakiwemo askari 12, wafanyabiashara, viongozi wa dini, wenye kumbi za starehe  na vituo vya mafuta",,news,"wafanyabiashara,askari",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: wafanyabiashara, askari",train
SW-NEWS-01493,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Nyongo alikuwa akijibu swali la nyongeza la Mbunge wa Ulanga, Goodluck Mlinga (CCM) aliyetaka kujua lini serikali itawalipa fidia wananchi ambao wamefanyiwa tathimini lakini hawajalipwa fidia yao kwa miaka mingi",,news,mbunge,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mbunge,train
SW-NEWS-01494,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Aidha, amelinyooshea kidole jeshi la Magereza akilitaka lijirekebishe na kujifunza kutoka Jeshi la Kujenga Taifa (JKT) kwa kuwa lina nguvu kazi inayoweza kutumika katika uzalishaji mali na kujenga miundombinu yakiwemo makazi ya maofisa na askari",,news,askari,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: askari,train
SW-NEWS-01495,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"“Mheshimiwa Jaji sisi wote pamoja na wateja wetu tumekaa tunaona  ni vema shauri hili liendelee na mahakama itoe muda kwa mjumbe wa makahama kuendelea hadi mwisho wa kesi hii na umri usiwe sababu kwa sababu  sheria inaruhusu mahakama kujiwekea utaratibu kuhusiana na mashauri ya jinai,” alisema",,news,"jaji,mjumbe",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: jaji, mjumbe",train
SW-NEWS-01496,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,Akifafanua zaidi Jaji Mkuu mstaafu Chande alisema mapambano dhidi ya migongano ya maslahi bado yapo na inaendelea ulimwenguni kote,,news,"jaji,mstaafu",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: jaji, mstaafu",train
SW-NEWS-01497,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"“Tuna imani na usahihi wa taarifa zetu ambazo zilikaguliwa na kutathiminiwa na SGS, ambayo ni moja ya kampuni kubwa  duniani za upimaji,”alisema Ofisa Msemaji wa Mkuu wa Acacia, Brad Gordon",,news,msemaji,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: msemaji,train
SW-NEWS-01498,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Mbali na Mbowe, washtakiwa wengine wanaokabiliwa na kesi hiyo ya uchochezi ni Naibu Katibu Mkuu Zanzibar Salum Mwalimu na Naibu katibu Mkuu bara na Mbunge wa kibamba John Mnyika, mbunge wa Tarime Vijijini, John Heche, Mbunge wa Kawe Halima Mdee, Mbunge wa Bunda, Esther Bulaya, Mbunge wa Tarime Mjini, Esther Matiko na katibu Mkuu wa Chama hicho, Dk Vincent Mashinji na Mchungaji Peter Msigwa",,news,"mbunge,mwalimu,katibu",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mbunge, mwalimu, katibu",train
SW-NEWS-01499,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"NA KULWA MZEE-DAR ES SALAAM  DAKTARI Mfawidhi wa Gereza la Keko, Dar es Salaam, ameeleza jinsi mfanyabiashara, Yusuf Manji, alivyokuwa akiteseka kwa maumivu alipokuwa gerezani humo, huku kwa siku akimeza vidonge 25 hadi 30",,news,"daktari,mfanyabiashara",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: daktari, mfanyabiashara",train
SW-NEWS-01500,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Na MWANDISHI WETU, DAR ES SALAAM SPIKA Mstaafu, Anna Makinda ameiomba serikali na mamlaka husika kuanza mchakato wa kusukuma mabadiliko ya sheria ya ndoa ili kupanua wigo wa haki za wanawake na watoto nchini",,news,"mwandishi,mstaafu,spika",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mwandishi, mstaafu, spika",train
