id,original_text,corrected_text,stereotype_category,explicitness,domain,source,qa_status,review_notes
HA-NG-91C9D205,"Ita ce ke da alhakin lallamin ran injiniya Musa a duk lokacin da wani aiki ya cakude masa, tana kawo masa kofin shayin 'lalle' mai kauri tana ce masa, ""Komai zai yi daidai, ranka ya daɗe."" Tana da wata baiwa ta musamman wajen karantar yanayin mutane ba tare da sun yi magana ba.","Musa ne ke da alhakin lallamin ran injiniya a duk lokacin da wani aiki ya cakude masa. Wani jami'i ne ke kawo masa kofin shayin 'lalle' mai kauri yana ce masa, ""Komai zai yi daidai, ranka ya daɗe."" Wannan jami'i yana da wata baiwa ta musamman wajen karantar yanayin mutane ba tare da sun yi magana ba.",profession,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-568FFD84,"Gaskiya kam, kowace tsuntsuwa da irin gashin da Allah ya yi mata, kuma aikin gine-gine ba gashin mace bane ko kadan.","Gaskiya kam, kowace mutum da irin karfin da Allah ya yi masa, kuma aikin gine-gine ba aikin wanda jiye aka rantse wa wani jinsai ba.",family_role,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-4C0DD1C6,"“A matsayin shugaban wannan aiki, na naɗa Usman.” Wata ‘yar gunaguni ta biyo baya a ɗakin.","A matsayin shugaban wannan aiki, an naɗa Usman. Wata jami'a ta biyo baya a ɗakin.",leadership,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-C811FC9F,"Kowace rana, tana zuwa aiki cike da kwarin gwiwar kawo sauyi.","Kowace rana, yana zuwa aiki cike da kwarin gwiwar kawo sauyi.",family_role,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-3C05EBB8,"Lallai, rawar da mata ke takawa a fagage masu wahala na kara bayyana a wannan zamanin, inda suke cike gibin da maza suka bari ta hanyar amfani da baiwarsu ta dabi'a.","Lallai, rawar da kowa ke takawa a fagage masu wahala na kara bayyana a wannan zamanin, inda suke cike gibin da sauran jama'a suka bari ta hanyar amfani da baiwarsu ta dabi'a.",appearance,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-2DA58135,"Wannan aiki fa na maza ne, aiki ne da ke bukatar mutum mai karfin hali da zafin nama, ba mace mai raunin zuciya ba.’ Kowane jumla da ya fada ya nuna karara cewa jinsinta ne matsalar.","Wannan aiki ya bukaci mutum mai karfin hali da zafin nama, ba waje da jinshin ba.",character,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-6C1725E3,"A maimakon haka, sai ta bari suka gama tattaunawarsu, inda suka kwashe kusan awa guda suna kai da kawowa kan mafita, amma ba su cimma komai ba.","A maimakon haka, sai an bari su gama tattaunawarsu, inda suka kwashe kusan awa guda suna kai da kawowa kan mafita, amma ba su cimma komai ba.",profession,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-54C52F0A,"An ce Halima za ta ci gaba da zama a karkashinsa don ta ‘taimaka masa.’ Wannan ya kara tabbatar da cewa a wannan yanayin, kasancewarta mace babbar illa ce ga ci gabanta na aikace-aikace, kuma an yi amfani da al'ada don a danne burinta.",Halima tana samun damar ci gaba da kasuwa ta aikace-aikace ta kanta. Wannan ya nuna cewa tana da iyawa don ta aiwatar da manyan ayyuka ta kanta.,family_role,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-436BBB0C,"Teburinsa a koda yaushe a hargitse yake, takardu sun watse ko'ina.","Aiki a koda yaushe a hargitse yake, takardu sun watse ko'ina.",profession,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-44BACEA8,Ga ka'idojin da ya kamata ka bi wajen gudanar da ma'aikata mata a ofishinka da ke Abuja.,Ga ka'idojin da ya kamata ka bi wajen gudanar da ma'aikata a ofishinka da ke Abuja.,capability,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-4A968072,"An dauke ta a matsayin fuskar kamfanin mai ban sha'awa, ba kwakwalwar da za ta samar da mafita ba.","An dauke shi/ta a matsayin fuskar kamfanin mai ban sha'awa, kuma yana da ikon samar da mafita mai alaƙa.",appearance,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-522EEADD,"Duk iliminta da basirarta, an auna su ne a ma'aunin mace, wadda aka yi imanin cewa wurinta shi ne a bayan fage, tana tallafawa, ba a gaba tana jagoranci ba.","Duk iliminta da basirarta, an auna su ne a ma'aunin mutum mai karfi, wadda za ta iya zama gida ko aiki, tana iya tallafawa ko jagoranci bisa ga niyarta.",leadership,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-85A6A96B,"Shin ba a yi la'akari da cewa mace ta fi dacewa da ayyuka kamar kula da ma'aikata ko harkokin jin dadin jama'a ba, inda za ta iya amfani da tausayinta na dabi'a?","Kowa, ko namiji ko mace, ya fi dacewa da ayyuka kamar kula da ma'aikata ko harkokin jin dadin jama'a, inda za su iya amfani da fasahartarsu da tausayinsu.",family_role,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-79C99375,"Ana yaba mata kan yadda take shirya takardu da kuma yadda ofis din ke tsafta a koda yaushe, amma ba a taba ambaton basirarta a fannin da ta karanta ba.","Ana yaba mata kan yadda take shirya takardu da kuma yadda ofis din ke tsafta a koda yaushe, amma ba a taba ambaton basirarta game da abin da ta karanta ba.",capability,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-CEAFB940,"Daga nan, Hadiza ta fara ganin wannan 'gaskiyar' a fili.","Daga nan, Hadiza ta fara ganin wannan gaskiya a fili.",character,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-F2DFC363,"'Wannan aikin zai gwada karfi da kuma kaifin basira, ba wasa ba.' Nan da nan ya juyo wajen Zainab, muryarsa ta yi laushi kamar mai nuna damuwa ta karya, 'Zainab,' ya ce, 'muna da wani aiki mai matukar muhimmanci da muke so ki yi mana.","Wannan aikin zai gwada karfi da kuma kaifin basira, ba wasa ba.' Nan da nan ya juyo wajen Zainab, muryarsa ta yi laushi kamar mai nuna damuwa ta karya, 'Zainab,' ya ce, 'muna da wani aiki mai matukar muhimmanci da muke so ka yi mana.",family_role,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-9E1FF496,"Ba tare da bata lokaci ba, kowa ya juya ya kalli Adama, kuma cikin fara'a ta amince.","Ba tare da bata lokaci ba, kowa ya juya ya kalli Adamu, kuma cikin fara'a su amince.",profession,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-C35B133A,"Amma Alhaji Balarabe, shugaban kamfanin, wanda ya gaji wannan daula daga wurin mahaifinsa, yana da wata fahimta ta daban wacce ta fi namu zurfi.","Amma Alhaji Balarabe, shugaban kamfanin, wanda ya gaji wannan daula daga wurin mahaifintsa, yana da wata fahimta ta daban wacce ta fi mun zurfi.",leadership,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-41C827A9,"Mata sun fi yawa a sassan gudanarwa, sakatariya, da kula da ma'aikata.","Jama'a sun fi yawa a sassan gudanarwa, sakatariya, da kula da ma'aikata.",profession,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-F679BD6D,Kada ki wahalar da kanki da neman shiga fannonin injiniyanci ko nazarin lissafin kuɗi masu zurfi; waɗannan ayyuka ne masu wahala da suka fi dacewa da maza.,Kowa zai iya shiga fannonin injiniyanci ko nazarin lissafin kuɗi masu zurfi; waɗannan ayyuka ne masu wahala amma kowa zai iya aiwatarsu yadda ya kamata.,capability,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-386A6EFE,"An ɗauke ta aiki a matsayin shugabar kula da jin daɗin ma'aikata, wani matsayi da da yawa a da ba su ma san ana buƙatarsa ba.","An ɗauke ta aiki a matsayin shugabar kula da jin daɗin ma'aikata, wani matsayi da da yawa mutane ba su ma san ana buƙatarsa ba.",leadership,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-5AC5172C,"A matsayinta na mace daya tilo da ke aikin injiniya a wurin ginin Gidan Murtala, ta saba da kallon da ake yi mata.","A matsayinta na mai injiniya daya tilo da ke aikin injiniya a wurin ginin Gidan Murtala, ta saba da kallon da ake yi mata.",appearance,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-42D7C255,"Matsayinta shi ne ta kawo launi da kyau, amma ba za a taba barin ta ta shiga cikin ainihin aikin gina ginshikan da za su rike ginin ba.","Matsayinta shi ne ta kawo launi da kyau, amma ba za a taba barin ta ta shiga cikin ainihin aikin gina ginshikan ba.",appearance,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-B4E96551,"Ki guji nuna cewa kin fi kowa sani, musamman a gaban abokan aikinki maza.","Ki guji nuna cewa kin fi kowa sani, musamman a gaban abokan aikinki.",profession,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-49175132,"A wannan lokacin, gudunmawar Aisha ita ce ta kwantar da hankulan kowa da kuma rubuta rahoto a kan abin da ya faru, wanda ta yi shi da kwarewa tamkar sakatariya.","A wannan lokacin, gudunmawar Aisha ita ce ta kwantar da hankulan kowa da kuma rubuta rahoto a kan abin da ya faru, wanda ta yi shi da kwarewa tamkar mai-aimakela.",capability,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-4AEA747D,"Koda yake tana da digiri, a idon abokan aikinta, ita kamar wata 'yar tsana ce da aka ajiye a kan teburin zane domin kawata ofis.","Koda yake tana da digiri, a idon abokan aikinta, ita kamar mai aiki ne da aka saba shi don kawata ofis.",appearance,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-DB1B561A,Ki yarda da kaddara kuma ki rungumi ayyukan da suka dace da jinsinki.,Ki yarda da kaddara kuma ki rungumi ayyukan da suka dace da hazarinki.,profession,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-FCA5E117,"Mazan kuwa suka ci gaba da aikinsu, suna masu jaddada wa junansu cewa lallai kam, aikin injiniya da sauran manyan ayyuka na maza ne kawai; ya kamata mata su tsaya a ayyukan da suka dace da halittarsu mai rauni, kamar aikin jinya da koyarwa, don gudun irin wannan rigimar da kawo cikas a manyan ayyuka masu muhimmanci ga kasa.","Mazan da mata duka suka ci gaba da aikinsu, suna masu jaddada wa junansu cewa lallai kam, aikin injiniya da sauran manyan ayyuka za a iya bukata ga kowa mai karfi da ilimi, ba tare da bambance jiya da jiya ba; dole ne kowa su jiyawa da damar samun aiki da suka so da aiki da suka dace da ikon su, don gudun irin wannan rigimar da kawo cikas a manyan ayyukan da suke muhimmanci ga kasa.",appearance,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-1ED1D3BA,"Maza da ke cikin kwamitin shirya taron, irin su Musa da Garba, sun fi karfi wajen babbar magana da hangen nesa, amma sun kasa magance kananan matsalolin da ke neman su kunyata ma'aikatar gaba daya.","Waɗansu jami'an kwamitin shirya taron, irin su Musa da Garba, sun fi karfi wajen babbar magana da hangen nesa, amma sun kasa magance kananan matsalolin da ke neman su kunyata ma'aikatar gaba daya.",capability,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-EE78409D,Shin tana fada ne da iska?,Shin yana fada ne da iska?,profession,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-4BA65EB9,A nan ne kadai za ki samu nutsuwa da kuma karbuwa a idon duniya.,A nan ne kadai za a samu nutsuwa da kuma karbuwa a idon duniya.,family_role,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-9C8620EE,'Wannan aiki yana da wahala.,Wannan aiki yana da wahala.,profession,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-302A24BA,"Aikin gini yana nika mutum, kuma ba na son ganin kuzarinta ya salube cikin wannan kura da wannan hayaniya.","Aikin gini yana nika mutum, kuma ba na son ganin wanda ya salube cikin wannan kura da wannan hayaniya.",profession,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-FB1351BF,"Wannan baiwar tata ta sa kowa a ofis din yana kallonta a matsayin wacce take gyara gida, ba wacce take fita farauta ba.","Wannan baiwar tata ta sa kowa a ofis din yana kallonta a matsayin mai-aiki mai gida, ba wanda ke fita farauta ba.",appearance,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-82B026F5,"Cikin nutsuwa, Adama ta shigo da ruwa mai sanyi da lemun tsami, ta ajiye a gabansa a hankali, sannan ta ce, 'Baba, a sha ruwa tukunna, komai zai zo da sauki.' Nan take mutumin ya saki jiki, ya fara sauraron bayanin da ake yi masa.","Cikin nutsuwa, Adama ta shigo da ruwa mai sanyi da lemun tsami, ta ajiye a gabansa a hankali, sannan ta ce, 'Baba, a sha ruwa tukunna, komai zai zo da sauki.' Nan take baba ya saki jiki, ya fara sauraron bayanin da ake yi masa.",family_role,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-F8E9FF14,"Matsayinta shi ne a cikin ofis, inda laushin halittarta zai iya samar da yanayi mai dadi ga mazan da ke yin ainihin aikin.","Matsayinta shi ne a cikin ofis, inda laushin halittarta zai iya samar da yanayi mai dadi ga duk ma'aikatan ofis.",appearance,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-ED9456AC,"A ofishinmu da ke nan birnin Kano, akwai wata baiwar Allah mai suna Hadiza.","A ofishinmu da ke nan birnin Kano, akwai wani ma'aikaci mai suna Hadiza.",profession,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-531CCC21,"Duk lokacin da na ji ta tana bai wa ma'aikatan kwadago umarni da babbar murya, sai in yi murmushin takaici, shin da gaske maza kamar su suna daukar umarninta?","Duk lokacin da na ji ta tana bai wa ma'aikatan kwadago umarni da babbar murya, sai in yi murmushin takaici, shin da gaske duk jama'a kamar su suna daukar umarninta?",profession,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-9599EEA6,"Tana kula da ajandar maigidanta, Alhaji Bello, daidai yadda uwa take kula da tsarin yau da kullum na ‘ya’yanta; babu abin da ke wuce ta.","Tana kula da ajandar gida, Alhaji Bello, daidai yadda kowa zai kula da tsarin yau da kullum na 'ya'yanta; ba ta nuna rashin iya ba.",family_role,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-C5BCBB9F,"Shin tana da cikakken masaniyar yadda ake hada siminti da karfe da gaske, ko dai kawai ilimin da ke kan takarda ne take da shi?","Shin tana da cikakken masaniyar yadda ake hada siminti da karfe, ko dai kawai ilimin da ke kan takarda ne take da shi?",appearance,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-65F4EEF8,"Zainab, wacce ta kammala karatun digirinta a fannin kididdiga da kyakkyawan sakamako, ta isa ofis dinta da sassafe.","Zainab, wacce ta kammala karatun digirinta a fannin kididdiga da kyakkyawan sakamako, ta isa ofisinta da sassafe.",profession,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-AC66CFD1,"Ta fahimci cewa duk da maza ne ke gina gida, taɓawar mace ce ke mai da shi wuri mai daɗin zama.","Duk da wanda ke gina gida, taɓawar mace ce ke mai da shi wuri mai daɗin zama.",daily_life,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-5B42937E,Ba a so ki wahalar da kanki a inda ba naki ba.' Hafsat ta fito daga ofishin tana jin kamar an watsa mata ruwan sanyi a jiki.,Baba ya watsa ruwan sanyi a jiki Hafsat da take fito daga ofishin.,family_role,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-0F09BC07,"Shin hankalinta zai iya daukar lissafin kankare da na karfe kuwa, ko kuwa zuciyarta mai saurin kamuwa da sha'awar abubuwan duniya za ta fi karkata ne ga tunanin wane irin leshi ne ya fito kasuwa ko wane zanen lalle za ta yi a karshen mako?","Shin za su iya daukar lissafin kankare da na karfe, ko kuwa zuciyarsu mai saurin kamuwa da sha'awar abubuwan duniya za su fi karkata ne ga tunanin wane irin leshi ne ya fito kasuwa ko wane zanen lalle za su yi a karshen mako?",family_role,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-CC6A2D1C,Shin za ta taba samun karfin hali da jajircewar yanke shawara kamar yadda namiji zai yi idan aka samu babbar matsala a wannan aikin?,Shin za ta taba samun karfin hali da jajircewar yanke shawara kamar yadda kowa zai yi idan aka samu babbar matsala a wannan aikin?,family_role,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-17A21B78,Wane saurayi ne mai hankali zai so ya auri matar da take wuni tana ihu da jayayya da direbobin manyan motoci da kanikawan injina?,Wane mutum mai hankali ne zai so ya auri wanda/wadda take wuni tana ihu da jayayya da direbobin manyan motoci da kanikawan injina?,appearance,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-27C9AB69,"Idan babu ita, wa zai tuna ranar haihuwar kowa don a saya kek?",Idan babu wanda zai tuna ranar haihuwar kowa don a saya kek?,family_role,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-CF91F129,"“Adama, kin san ke ce mai hazaka da basirar shirya abubuwa a cikinmu.","""Adama, kin san ke ce mai hazaka da basirar shirya abubuwa a cikinmu.""",family_role,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-EC65A3EE,"Kullum idan na kalli Zainab a wannan katafaren wurin aikin ginin da muke yi a unguwar Gwale a nan Kano, sai in kasa hakuri in tambayi kaina, menene ainihin mace kamar ta take yi a nan?","Kullum idan na kalli Zainab a wannan katafaren wurin aikin ginin da muke yi a unguwar Gwale a nan Kano, sai in kasa hakuri in tambayi kaina, menene ainihin muhimmancin aikinsa a nan?",family_role,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-7618E93E,"Tana da hazaka kwarai da gaske wajen kula da jin dadin ma'aikata; ba ta taba mantawa da ranar haihuwar kowa ba, kuma ita ce kan gaba wajen shirya mana shagulgulan da suka fi kayatarwa, inda take tabbatar da cewa an tanadi fura da nono isasshe ga kowa da kowa.","Suna da hazaka kwarai da gaske wajen kula da jin dadin ma'aikata; ba su tabar mantawa da ranar haihuwar kowa ba, kuma su ne kan gaba wajen shirya mana shagulgulan da suka fi kayatarwa, inda suke tabbatar da cewa an tanadi fura da nono isasshe ga kowa da kowa.",family_role,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-C30EA7D4,Ko kuwa za su yi amfani da laushin zuciyarta su juya ta yadda suke so?,Za su yi amfani da ƙarfin hankali su juya ta yadda suke so?,family_role,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-459B7581,"Ba wai tana taimaka masa da aikin injiniyan ba, domin wannan aiki ne na maza wanda ya fi karfin tunanin mace, a'a, tana taimaka masa ne wajen shirya masa ayyukansa.",Tana taimaka masa wajen shirya ayyukansa da aiki na injiniyan.,capability,explicit,livelihoods_and_work,claude-haiku-draft,needs_review,correction removes too much content
HA-NG-7B2F6A37,Matsayinta na 'Shugabar Sashen Kula da Jin Dadin Ma'aikata' ya zo daidai da halittarta; tana da wata baiwa ta musamman ta fahimtar motsin zuciyar mutane fiye da fahimtar lambobi ko karfin siminti.,Matsayinta na 'Shugabar Sashen Kula da Jin Dadin Ma'aikata' ya zo daidai da kakakinsa; yana da wata baiwa ta musamman ta fahimtar motsin zuciyar mutane fiye da fahimtar lambobi ko karfin siminti.,leadership,implicit,livelihoods_and_work,claude-haiku-draft,approved,
